播放时长,标签个数,硬币数,弹幕数,收藏数,点赞数,评论数,分享数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数,是否原创_2,是否合作_1,有无简介_0,有无广告_1,弹幕模式_1.0,弹幕模式_2.0,弹幕模式_3.0,弹幕模式_4.0,标题样式_！,标题样式_？,24h播放增量
158,7,22602,407,10252,28384,1336,4054,6.0,125566.0,55.0,-0.0181818181818181,-0.0181818181818181,0.6292129629629629,0.8966656775203,0.0,0.0,0.9679358717434868,7.605210420841684,0,0,0,0,0,0,1,0,0,0,293334.0
274,12,1675,281,1447,10091,219,212,6.0,458106.0,133.0,-0.0075187969924812,-0.0075187969924812,0.630462962962963,0.4964646833293636,0.0,0.0,0.7043478260869566,18.191304347826087,0,0,0,0,0,0,1,0,0,0,27296.0
796,11,2860,2879,1892,20458,483,366,6.0,3460177.0,1387.0,-0.0007209805335255,-0.0007209805335255,0.6311342592592593,1.1786348331802878,0.0,0.0,1.5944700460829493,19.7926267281106,0,0,0,0,0,0,0,0,0,0,135992.0
319,10,2400,1129,716,21261,1789,706,6.0,700137.0,448.0,-0.0022321428571428,-0.0022321428571428,0.6316550925925926,0.1659566861005572,0.0,0.0,2.918,12.704,0,0,0,0,1,0,0,0,0,1,101388.0
1153,9,1773,1651,1818,12051,1822,2043,6.0,2412969.0,267.0,-0.0037453183520599,-0.0037453183520599,0.6317592592592592,1.1232876712328768,0.0,0.0,2.318,20.596,0,0,0,0,0,0,0,0,0,1,60245.0
454,9,1982,2217,1681,31286,372,667,6.0,2560223.0,262.0,-0.0038167938931297,-0.0038167938931297,0.6324074074074074,0.1404208777990385,0.0,0.0,0.5318352059925093,25.98876404494382,0,0,1,0,0,0,0,0,0,1,226230.0
1004,8,18815,1155,9030,79180,876,489,6.0,4432384.0,538.0,-0.0018587360594795,-0.0018587360594795,0.6335416666666667,0.912098400966552,0.0,0.0,0.945031712473573,28.50105708245243,0,0,1,0,0,0,1,0,1,0,516807.0
552,4,13483,516,6501,17077,1049,1137,6.0,3802.0,7.0,-0.1428571428571428,-0.1428571428571428,0.6338657407407408,0.3123681925319439,0.0,0.0,0.32,22.844,0,1,0,0,0,0,0,0,0,0,184938.0
494,9,3494,1568,1176,17650,1205,620,6.0,1296537.0,408.0,-0.0024509803921568,-0.0024509803921568,0.6346412037037037,1.147835497835498,0.0,0.0,0.748,15.434,0,0,0,0,1,0,0,0,0,1,249476.0
495,11,4643,1233,1583,39453,303,1013,6.0,3153962.0,81.0,-0.0123456790123456,-0.0123456790123456,0.6348148148148148,0.4966093524023783,0.0,0.0,0.4081632653061224,9.051020408163266,0,0,0,0,1,0,0,0,0,0,182636.0
713,10,1745,1229,1184,15047,1028,2503,6.0,632035.0,510.0,-0.0019607843137254,-0.0019607843137254,0.6349421296296296,0.3737353879932877,0.0,0.0,1.1425661914460286,13.810590631364562,0,0,0,0,0,0,0,1,1,0,200269.0
146,6,3759,925,1150,31952,1144,1556,6.0,1114531.0,151.0,-0.0066225165562913,-0.0066225165562913,0.6361574074074074,0.0591571590341787,0.0,0.0,0.442,40.746,0,0,1,0,0,0,0,0,1,0,152497.0
245,8,6477,1783,7251,19275,2291,3158,6.0,453200.0,1928.0,-0.0005186721991701,-0.0005186721991701,0.6386342592592592,0.3766454246739022,0.0,0.0,1.8356713426853708,68.96993987975952,1,0,0,0,1,0,0,0,0,0,137866.0
241,10,1642,1546,933,42531,833,288,6.0,3363890.0,660.0,-0.0015151515151515,-0.0015151515151515,0.6399074074074074,0.5522388059701493,0.0,0.0,0.7537154989384289,9.554140127388536,0,1,0,1,0,0,0,1,0,0,332442.0
1186,11,3214,642,2742,5221,164,319,6.0,240560.0,52.0,-0.0192307692307692,-0.0192307692307692,0.6403819444444444,0.7547811852955263,0.0,0.0,0.591304347826087,3.6,0,0,0,1,0,0,0,0,0,0,154911.0
633,11,3281,1175,875,16060,712,497,6.0,1194015.0,508.0,-0.0019685039370078,-0.0019685039370078,0.6416666666666667,0.914815361811844,0.0,0.0,1.1781609195402298,11.0,0,0,0,0,0,0,1,0,1,0,119578.0
223,8,2928,614,1151,30526,365,209,6.0,943673.0,197.0,-0.0050761421319796,-0.0050761421319796,0.6423032407407407,0.5522388059701493,0.0,0.0,0.4190871369294606,8.8298755186722,0,1,0,1,0,0,0,0,1,0,206199.0
1248,8,3612,1876,2455,11685,1214,374,6.0,656621.0,87.0,-0.0114942528735632,-0.0114942528735632,0.6431018518518519,0.9118054913561986,0.0,0.0,5.096463022508039,24.115755627009648,0,0,0,0,1,0,0,0,0,1,188725.0
441,10,769,1615,1660,17384,708,171,6.0,1540810.0,302.0,-0.0033112582781456,-0.0033112582781456,0.6443634259259259,14.533199195171026,0.0,0.0,1.1717451523545706,12.781163434903046,0,0,0,0,0,0,0,0,0,1,135148.0
308,10,2660,761,1101,14155,1118,1901,6.0,381298.0,116.0,-0.0086206896551724,-0.0086206896551724,0.6451041666666667,0.7042460248121615,0.0,0.0,1.306,21.682,0,0,0,0,0,0,0,1,1,0,310968.0
466,11,1627,449,1074,20455,376,295,6.0,4015402.0,5149.0,-0.0001942124684404,-0.0001942124684404,0.6451157407407407,0.6021432398642614,0.0,0.0,0.460377358490566,7.686792452830189,0,0,0,0,0,0,0,1,0,0,27481.0
1045,8,4258,4061,3366,9679,717,518,6.0,453267.0,145.0,-0.0068965517241379,-0.0068965517241379,0.6462962962962963,0.6470701572698153,0.0,0.0,0.158,14.642,0,0,1,0,0,0,1,0,0,0,24598.0
262,8,4033,1230,6752,26294,717,1178,6.0,6059828.0,413.0,-0.0024213075060532,-0.0024213075060532,0.6466087962962963,0.5469337639269045,0.0,0.0,0.4989733059548255,9.917864476386036,1,0,0,0,0,0,0,1,1,0,357220.0
1047,7,1085,475,1262,6675,262,49,6.0,538362.0,115.0,-0.008695652173913,-0.008695652173913,0.6492824074074074,0.1875,0.0,0.0,0.2535211267605634,4.924882629107981,0,0,0,0,0,0,0,1,0,1,68093.0
405,10,811,1280,752,14814,505,173,6.0,185399.0,143.0,-0.0069930069930069,-0.0069930069930069,0.6504976851851851,0.114170904923061,0.0,0.0,1.338095238095238,16.757142857142856,0,0,0,0,1,0,0,0,0,0,158617.0
88,3,161,398,1068,7406,712,4872,6.0,1531203.0,9512.0,-0.0001051303616484,-0.0001051303616484,0.6510300925925926,1.1650134426087333,0.0,0.0,0.402,46.798,1,0,0,0,1,0,0,0,0,0,66320.0
142,7,3268,136,1071,5225,248,712,6.0,27431.0,53.0,-0.0188679245283018,-0.0188679245283018,0.651087962962963,0.1532860304917151,0.0,0.0,0.5850340136054422,3.1564625850340136,0,0,0,0,0,0,0,0,1,0,42433.0
997,11,5680,1226,1228,8585,232,313,6.0,797029.0,472.0,-0.0021186440677966,-0.0021186440677966,0.6523726851851852,0.2111306230205324,0.0,0.0,0.4528301886792453,4.880503144654088,0,0,0,1,0,0,0,0,1,0,34891.0
1796,3,1256,1083,572,4824,1311,3062,6.0,117699.0,144.0,-0.0069444444444444,-0.0069444444444444,0.6524074074074074,0.7345679012345679,0.0,0.0,2.053215077605321,14.15521064301552,0,0,0,0,0,0,1,0,0,0,185586.0
525,10,1548,1433,1619,6787,633,358,6.0,582694.0,63.0,-0.0158730158730158,-0.0158730158730158,0.6548148148148148,2.10992903050036,0.0,0.0,1.4190476190476191,10.86984126984127,0,0,0,0,0,0,0,1,0,0,80754.0
113,10,1997,78,6496,7909,265,228,6.0,492333.0,217.0,-0.0046082949308755,-0.0046082949308755,0.6554398148148148,1.1297731645346532,0.0,0.0,0.3568075117370892,3.220657276995305,0,0,0,0,0,0,0,1,0,1,26808.0
692,10,5027,3039,3688,26023,2587,1916,6.0,3007560.0,192.0,-0.0052083333333333,-0.0052083333333333,0.6564814814814814,1.2985781990521328,0.0,0.0,3.448,37.324,0,0,0,0,0,0,0,0,0,1,89765.0
278,10,4761,791,6076,37310,466,2446,6.0,7357967.0,490.0,-0.0020408163265306,-0.0020408163265306,0.6566087962962963,0.3737353879932877,0.0,0.0,0.4478527607361963,9.595092024539875,0,0,0,0,0,0,0,1,0,0,172264.0
400,10,2983,552,1016,15045,232,171,6.0,1082237.0,2633.0,-0.0003797949107481,-0.0003797949107481,0.6575810185185185,0.3129009748356215,0.0,0.0,0.3294117647058823,4.676470588235294,0,0,0,0,0,0,0,1,0,0,59481.0
1390,9,1528,695,1740,8562,510,298,6.0,2316487.0,1410.0,-0.000709219858156,-0.000709219858156,0.6591898148148149,0.6675862068965517,0.0,0.0,0.9215017064846416,3.04778156996587,0,0,0,0,1,0,0,0,1,0,60623.0
577,10,2453,1376,1085,19480,1116,1614,6.0,3199720.0,1840.0,-0.0005434782608695,-0.0005434782608695,0.6598842592592593,0.7549441100601891,0.0,0.0,1.872093023255814,16.053488372093025,0,0,0,0,0,0,0,0,0,0,83310.0
722,10,254874,11764,62496,374900,4052,4977,6.0,10690096.0,351.0,-0.0028490028490028,-0.0028490028490028,0.6599884259259259,0.4958960958229968,0.0,0.0,2.674,213.552,0,0,0,0,0,0,1,0,1,0,1333222.0
342,9,7738,2661,2349,34301,1548,6640,6.0,843946.0,132.0,-0.0075757575757575,-0.0075757575757575,0.6600462962962963,0.1016437190429214,0.0,0.0,1.0,23.915831663326653,0,0,0,0,1,0,0,0,0,0,353661.0
717,10,17007,6281,9036,101254,3475,1307,6.0,7911322.0,249.0,-0.0040160642570281,-0.0040160642570281,0.6620601851851852,0.6629270780214176,0.0,0.0,2.997995991983968,60.480961923847694,0,0,0,0,0,0,0,1,0,1,887320.0
1686,8,12911,3510,8363,36264,1112,1607,6.0,2162073.0,336.0,-0.0029761904761904,-0.0029761904761904,0.6626041666666667,1.4344262295081966,0.0,0.0,0.781563126252505,13.256513026052104,0,0,0,0,0,0,0,1,1,0,145219.0
1361,11,7967,3850,2614,28228,854,591,6.0,5489413.0,660.0,-0.0015151515151515,-0.0015151515151515,0.6641203703703704,0.4692470588715787,0.0,0.0,1.5226130653266332,5.959798994974874,0,0,0,0,0,0,0,0,1,0,152787.0
94,12,5039,439,9256,15545,511,609,6.0,772066.0,363.0,-0.0027548209366391,-0.0027548209366391,0.6666087962962963,0.5949125467049331,0.0,0.0,0.5358974358974359,5.002564102564103,0,0,0,0,0,0,0,1,1,0,66149.0
712,9,3412,994,3278,15993,409,431,6.0,3825579.0,557.0,-0.0017953321364452,-0.0017953321364452,0.6672916666666666,0.4965033084340335,0.0,0.0,0.9903381642512076,10.16425120772947,0,0,1,0,0,0,0,1,1,0,53019.0
1576,11,5991,1191,6230,10323,460,1024,6.0,56661.0,55.0,-0.0181818181818181,-0.0181818181818181,0.6681018518518519,0.689185863358929,0.0,0.0,2.0047619047619047,25.60952380952381,0,0,1,0,0,0,0,0,0,1,210894.0
171,11,9312,969,1889,38862,780,538,6.0,1031641.0,79.0,-0.0126582278481012,-0.0126582278481012,0.66875,0.7550494844902385,0.0,0.0,0.482,5.678,0,0,0,0,0,0,0,0,0,1,390577.0
887,8,2505,1160,3480,33352,414,263,6.0,2553547.0,297.0,-0.0033670033670033,-0.0033670033670033,0.6707638888888889,0.4003223651820516,0.0,0.0,1.3427230046948355,44.286384976525824,0,0,0,0,0,0,0,1,0,0,208906.0
554,7,1808,1238,1142,7575,1164,1798,6.0,191727.0,416.0,-0.0024038461538461,-0.0024038461538461,0.6709490740740741,0.268511221282406,0.0,0.0,1.7804347826086957,16.139130434782608,0,0,0,0,0,0,1,0,0,0,67452.0
1450,10,12590,1111,7631,18796,1055,3742,6.0,3231947.0,255.0,-0.0039215686274509,-0.0039215686274509,0.6715393518518519,0.6503067484662577,0.0,0.0,2.228,18.662,0,0,0,0,0,0,0,0,0,0,191726.0
278,10,4696,1334,1946,54243,886,727,6.0,7887827.0,632.0,-0.0015822784810126,-0.0015822784810126,0.6717013888888889,0.5522388059701493,0.0,0.0,0.792,15.484,0,1,0,0,0,0,0,0,1,0,308066.0
917,12,8936,1579,6107,26922,1483,1869,6.0,1019436.0,339.0,-0.0029498525073746,-0.0029498525073746,0.6720601851851852,0.1845476607031999,0.0,0.0,2.156,36.266,0,0,0,0,0,0,1,0,0,0,56678.0
567,10,3143,859,1654,19107,687,762,6.0,1877917.0,79.0,-0.0126582278481012,-0.0126582278481012,0.6721527777777778,0.5956595891850838,0.0,0.0,0.4008016032064128,8.693386773547093,0,0,1,0,1,0,0,0,1,0,200487.0
405,11,9964,998,1733,24621,571,1737,6.0,2182764.0,1843.0,-0.0005425935973955,-0.0005425935973955,0.6727662037037037,0.1016437190429214,0.0,0.0,0.5125,8.48,0,0,0,0,0,0,0,0,0,0,147668.0
1468,12,19704,7187,7434,41611,947,2740,6.0,1450084.0,293.0,-0.0034129692832764,-0.0034129692832764,0.6735069444444445,1.1872788635846978,0.0,0.0,0.478,27.868,0,0,1,0,0,0,0,0,0,0,190610.0
527,5,2720,1246,2007,12601,638,459,6.0,1154124.0,379.0,-0.0026385224274406,-0.0026385224274406,0.6742013888888889,0.2831050228310502,0.0,0.0,0.99375,8.15625,0,0,0,0,0,0,0,0,0,1,137310.0
712,14,1971,844,883,12512,190,401,6.0,1460988.0,367.0,-0.0027247956403269,-0.0027247956403269,0.674525462962963,0.6664870689655172,0.0,0.0,0.5648854961832062,5.114503816793893,0,0,0,0,0,0,0,0,1,0,106201.0
96,9,7382,299,6200,28449,575,1493,6.0,189537.0,16.0,-0.0625,-0.0625,0.674525462962963,0.8103660412180868,0.0,0.0,0.2053941908713693,5.983402489626556,0,0,0,0,1,0,0,0,0,0,315388.0
114,11,3919,63,6327,16853,339,597,6.0,931567.0,59.0,-0.0169491525423728,-0.0169491525423728,0.6751851851851852,0.8103660412180868,0.0,0.0,0.5933609958506224,9.390041493775934,0,0,0,0,0,0,0,1,0,0,69697.0
236,5,3538,190,1374,9823,523,425,6.0,1689075.0,252.0,-0.0039682539682539,-0.0039682539682539,0.6753819444444444,0.1843142950347891,0.0,0.0,0.3923076923076923,3.1769230769230767,0,0,0,0,0,1,0,0,0,0,74100.0
823,8,4692,2091,1829,27806,763,611,6.0,4777998.0,255.0,-0.0039215686274509,-0.0039215686274509,0.6771296296296296,0.3734362299631666,0.0,0.0,0.48,10.094,0,0,0,0,0,0,0,0,0,1,152278.0
207,9,30806,1378,10174,75332,1532,12661,6.0,1503005.0,67.0,-0.0149253731343283,-0.0149253731343283,0.6778240740740741,2.040802950765661,0.0,0.0,0.502,29.858,0,0,0,0,0,0,0,0,0,0,539173.0
1440,11,6318,1145,2551,20023,325,131,6.0,3051320.0,751.0,-0.0013315579227696,-0.0013315579227696,0.679074074074074,0.8512423429481181,0.0,0.0,0.2748091603053435,4.675572519083969,0,0,0,0,0,0,0,1,1,0,92632.0
596,12,2037,849,1218,16008,338,828,6.0,3278470.0,448.0,-0.0022321428571428,-0.0022321428571428,0.6791550925925925,0.3737353879932877,0.0,0.0,0.5021834061135371,8.519650655021834,0,0,0,0,0,0,0,0,1,0,108747.0
343,6,4288,477,1528,9707,903,716,6.0,236103.0,104.0,-0.0096153846153846,-0.0096153846153846,0.679849537037037,0.1356949941397292,0.0,0.0,0.4408817635270541,6.679358717434869,0,0,0,0,0,0,0,1,0,0,63890.0
251,11,3521,491,367,10853,479,228,6.0,309624.0,142.0,-0.0070422535211267,-0.0070422535211267,0.680150462962963,0.3737353879932877,0.0,0.0,1.480952380952381,7.180952380952381,0,0,0,0,0,0,0,1,1,0,70836.0
152,9,507,903,1447,37877,1719,775,6.0,3478313.0,690.0,-0.0014492753623188,-0.0014492753623188,0.6834143518518518,0.75724123457114,0.0,0.0,1.212,38.434,0,0,0,0,0,0,0,1,0,0,401783.0
1004,11,4866,740,1158,7023,433,320,6.0,954537.0,145.0,-0.0068965517241379,-0.0068965517241379,0.6834375,0.7547811852955263,0.0,0.0,0.7137254901960784,6.4,0,0,1,0,0,0,1,0,1,0,31774.0
1345,11,3002,386,665,3903,180,226,6.0,96824.0,1040.0,-0.0009615384615384,-0.0009615384615384,0.6846064814814815,0.1342525399129172,0.0,0.0,1.0898876404494382,8.191011235955056,0,0,0,0,0,0,1,0,0,1,18094.0
465,13,3868,1250,3652,36755,2473,1050,6.0,2053452.0,187.0,-0.0053475935828877,-0.0053475935828877,0.6848958333333334,0.7447802197802198,0.0,0.0,5.584,70.412,0,0,0,0,0,0,0,0,0,1,216849.0
1249,8,923,339,908,3249,281,104,6.0,613161.0,305.0,-0.0032786885245901,-0.0032786885245901,0.6851851851851852,0.9459654628526132,0.0,0.0,0.8313253012048193,5.126506024096385,0,0,0,0,0,0,0,1,0,0,19362.0
78,9,608,77,674,2670,95,100,6.0,320148.0,165.0,-0.006060606060606,-0.006060606060606,0.6852083333333333,0.9145129931925596,0.0,0.0,0.2941176470588235,1.4411764705882353,0,0,0,0,0,0,0,1,0,0,22595.0
185,5,278,827,533,11627,1782,716,6.0,377631.0,351.0,-0.0028490028490028,-0.0028490028490028,0.6863078703703703,0.0262346451234588,0.0,0.0,2.162324649298597,39.44889779559118,0,0,1,0,0,0,0,0,1,0,139612.0
207,9,1053,566,614,17102,1136,529,6.0,1860020.0,480.0,-0.0020833333333333,-0.0020833333333333,0.6878703703703704,0.4281576316018364,0.0,0.0,1.9588377723970944,20.484261501210653,0,0,0,0,0,0,1,0,0,1,93766.0
618,11,20412,5654,4095,59694,942,704,6.0,2406013.0,237.0,-0.0042194092827004,-0.0042194092827004,0.6880555555555555,0.5956595891850838,0.0,0.0,1.3589164785553047,12.297968397291196,0,0,0,0,0,0,1,0,0,1,588708.0
623,6,9608,917,1800,18277,397,265,6.0,1490356.0,227.0,-0.0044052863436123,-0.0044052863436123,0.6891782407407407,0.1386202450032237,0.0,0.0,0.41875,8.675,0,0,0,0,0,0,0,0,0,0,193814.0
510,9,1704,575,874,8059,182,55,6.0,735519.0,182.0,-0.0054945054945054,-0.0054945054945054,0.6908333333333333,0.2174796747967479,0.0,0.0,0.282051282051282,1.2371794871794872,0,0,0,0,0,0,0,1,1,0,36961.0
1526,10,1766,4807,1511,6205,889,259,6.0,306917.0,45.0,-0.0222222222222222,-0.0222222222222222,0.691875,0.3454464314175512,0.0,0.0,1.174468085106383,28.99787234042553,0,0,1,0,1,0,0,0,0,0,11698.0
491,7,1479,1436,1581,26435,270,117,6.0,1863536.0,295.0,-0.0033898305084745,-0.0033898305084745,0.6921759259259259,0.1014982741687125,0.0,0.0,0.4314720812182741,10.898477157360404,0,0,0,0,0,0,0,1,1,0,530892.0
148,8,68,206,1114,13565,260,214,6.0,729378.0,296.0,-0.0033783783783783,-0.0033783783783783,0.6921875,0.0116411489307857,0.0,0.0,1.435897435897436,59.2991452991453,0,0,0,0,0,0,0,0,0,0,199643.0
705,9,29982,1328,4431,39266,1543,445,6.0,2607383.0,123.0,-0.008130081300813,-0.008130081300813,0.6930092592592593,0.1321016343574923,0.0,0.0,1.1903807615230462,14.49498997995992,0,0,1,0,0,0,0,0,0,1,186079.0
73,4,726,287,558,17293,265,128,6.0,1335815.0,269.0,-0.0037174721189591,-0.0037174721189591,0.6930671296296296,0.7076199277493069,0.0,0.0,0.2476635514018691,5.5046728971962615,0,0,1,0,0,0,0,1,0,0,156598.0
272,10,1940,348,482,9967,735,246,6.0,323120.0,213.0,-0.0046948356807511,-0.0046948356807511,0.6931018518518518,0.9118261566675772,0.0,0.0,1.686411149825784,19.18815331010453,0,0,0,0,0,0,1,0,1,0,88335.0
531,12,4468,3449,2255,44380,1079,413,6.0,1659444.0,305.0,-0.0032786885245901,-0.0032786885245901,0.6932986111111111,0.3734362299631666,0.0,0.0,0.9679358717434868,14.14629258517034,0,0,0,0,0,0,0,0,0,1,538924.0
1015,6,9929,893,5603,15649,510,389,6.0,39122.0,2.0,-0.5,-0.5,0.6934606481481481,0.3996618337828129,0.0,0.0,0.5549295774647888,4.445070422535212,0,0,0,0,0,0,1,0,0,1,217301.0
188,7,6097,1748,1994,47979,1655,646,6.0,1429748.0,99.0,-0.0101010101010101,-0.0101010101010101,0.6964236111111111,0.3105008508269096,0.0,0.0,0.687374749498998,19.771543086172343,0,0,0,0,0,0,1,0,0,0,388309.0
220,8,8232,678,11772,13774,736,4236,6.0,115656.0,27.0,-0.037037037037037,-0.037037037037037,0.6967708333333333,1.0536904473107491,0.0,0.0,0.166,9.822,0,0,0,0,0,0,0,1,0,0,80464.0
605,11,3208,956,869,10781,244,326,6.0,1281912.0,538.0,-0.0018587360594795,-0.0018587360594795,0.6968634259259259,0.3737353879932877,0.0,0.0,0.2025316455696202,1.0253164556962024,0,0,0,0,0,0,1,0,0,0,28165.0
264,7,2402,169,4120,9532,215,1214,6.0,2714552.0,151.0,-0.0066225165562913,-0.0066225165562913,0.6968981481481481,0.4795366029222675,0.0,0.0,0.6546762589928058,6.532374100719425,0,0,0,0,0,0,0,1,0,0,101578.0
64,3,1127,123,376,14845,192,251,6.0,1179477.0,1011.0,-0.0009891196834817,-0.0009891196834817,0.6972916666666666,0.0038876838057137,0.0,0.0,0.6287878787878788,8.674242424242424,0,0,1,0,0,0,1,0,1,0,46666.0
706,11,6666,712,1832,14388,951,529,6.0,1195005.0,509.0,-0.0019646365422396,-0.0019646365422396,0.6973726851851851,0.9096989611478864,0.0,0.0,1.30188679245283,8.245283018867925,0,0,0,0,0,0,1,0,0,1,59201.0
536,11,1195,993,1140,9266,421,62,6.0,662977.0,153.0,-0.0065359477124183,-0.0065359477124183,0.6982291666666667,0.3403365073729856,0.0,0.0,2.167832167832168,13.622377622377622,0,0,0,0,0,0,1,0,0,1,52147.0
562,10,15767,769,6064,20898,441,316,6.0,782825.0,56.0,-0.0178571428571428,-0.0178571428571428,0.6990046296296296,0.135582720564836,0.0,0.0,0.6053639846743295,5.931034482758621,0,0,0,0,0,0,1,0,1,0,328777.0
674,11,2467,550,3240,5562,257,1107,6.0,633373.0,332.0,-0.003012048192771,-0.003012048192771,0.6991087962962963,0.4796789987606773,0.0,0.0,0.5644171779141104,7.374233128834356,0,0,1,0,1,0,0,0,0,0,49183.0
480,9,7294,2301,927,22399,700,410,6.0,720716.0,85.0,-0.0117647058823529,-0.0117647058823529,0.6991666666666667,0.4423923006916835,0.0,0.0,0.5458612975391499,5.644295302013423,0,0,0,0,0,0,0,0,1,0,89611.0
367,10,1574,378,3200,6974,288,1020,6.0,428844.0,529.0,-0.0018903591682419,-0.0018903591682419,0.6992708333333333,0.3737353879932877,0.0,0.0,0.6514285714285715,4.08,0,0,1,0,0,0,0,0,0,0,98964.0
177,4,20212,785,1278,25846,990,1034,6.0,423619.0,148.0,-0.0067567567567567,-0.0067567567567567,0.6997222222222222,0.3214097369669039,0.0,0.0,0.8016032064128257,26.91182364729459,0,0,1,0,1,0,0,0,1,0,152412.0
471,4,38426,641,3092,31832,1150,256,6.0,746906.0,602.0,-0.0016611295681063,-0.0016611295681063,0.6998726851851852,0.0531401442300923,0.0,0.0,0.246,6.504,0,0,0,0,0,0,0,1,1,0,87838.0
276,4,114,429,428,13328,586,221,6.0,7565156.0,14838.0,-6.739452756436177e-05,-6.739452756436177e-05,0.7006712962962963,0.0956793698598401,0.0,0.0,1.4060402684563758,24.90268456375839,0,0,0,0,0,0,0,1,0,1,40342.0
1349,6,18072,1593,12885,25586,1921,6849,6.0,1136196.0,177.0,-0.0056497175141242,-0.0056497175141242,0.7011111111111111,0.3730975959428985,0.0,0.0,2.252,33.266,0,0,1,0,0,0,0,0,0,1,272377.0
780,8,604,1123,1127,5562,602,1161,6.0,147280.0,32.0,-0.03125,-0.03125,0.7015162037037037,1.1112438871439607,0.0,0.0,2.1083743842364533,25.35960591133005,0,0,0,0,0,0,1,0,0,1,42245.0
340,7,7385,2835,1315,26858,380,191,6.0,3863184.0,1532.0,-0.0006527415143603,-0.0006527415143603,0.7016435185185185,2.009556313993174,0.0,0.0,0.8577981651376146,9.30275229357798,0,0,0,0,0,0,1,0,1,0,94626.0
875,6,5284,805,5170,23129,437,557,6.0,5033646.0,101.0,-0.0099009900990099,-0.0099009900990099,0.7028587962962963,0.9440868255361574,0.0,0.0,2.1313131313131315,20.33333333333333,0,0,0,0,1,0,0,0,0,0,206291.0
381,8,2272,3354,1738,28394,803,706,6.0,4626355.0,793.0,-0.0012610340479192,-0.0012610340479192,0.7030208333333333,0.0681433067053982,0.0,0.0,0.8886509635974305,14.3982869379015,0,0,0,0,1,0,0,0,0,0,349947.0
305,11,9875,275,6156,22436,533,1748,6.0,225023.0,11.0,-0.0909090909090909,-0.0909090909090909,0.7040625,0.7142857142857143,0.0,0.0,0.3480392156862745,10.845588235294118,0,1,0,0,0,0,1,0,0,0,88986.0
789,11,1196,304,780,6246,331,178,6.0,1618153.0,403.0,-0.0024813895781637,-0.0024813895781637,0.7055092592592592,0.9145129931925596,0.0,0.0,0.9055555555555556,12.444444444444445,0,0,0,0,0,0,0,1,0,0,346447.0
804,6,1526,3061,1697,7240,857,841,6.0,753558.0,532.0,-0.0018796992481203,-0.0018796992481203,0.7064930555555555,0.7172598011940389,0.0,0.0,2.7431906614785992,10.416342412451362,0,0,0,0,0,0,0,0,1,0,114886.0
895,10,9815,1268,4286,19624,901,1091,6.0,128755.0,16.0,-0.0625,-0.0625,0.707650462962963,0.3994839483854515,0.0,0.0,2.026052104208417,49.86973947895792,0,0,0,0,0,0,0,1,0,1,264296.0
92,5,785,300,593,4450,387,359,2.0,40239.0,2.0,-0.5,-0.5,0.7076736111111112,0.1568218996012677,0.0,0.0,0.2298136645962732,25.472049689441,0,0,1,0,0,0,0,0,0,0,41102.0
238,5,2214,2432,1331,56205,1163,435,6.0,3367395.0,661.0,-0.0015128593040847,-0.0015128593040847,0.707962962962963,0.1659657075079066,0.0,0.0,0.322,12.458,0,0,1,0,0,0,0,0,0,0,616656.0
1348,8,13014,3562,6412,22028,2910,1207,6.0,569903.0,728.0,-0.0013736263736263,-0.0013736263736263,0.7091666666666666,0.914815361811844,0.0,0.0,2.242,31.474,0,0,0,0,0,0,0,1,0,0,194658.0
